instance,family,n,alpha,phase,tier,obj,ub,gap_pct,seeds,phase_rt,cumul_rt,event
ED_n080_045_a75_135,ED,80,0.75,2,1,2933.0,2942,0.30591434398368456,1,307.85160249995533,607.965923099895,STALL→tier0→1 d_max=17
ED_n080_045_a75_135,ED,80,0.75,3,2,2933.0,2942,0.30591434398368456,1,307.52174889994785,916.661328899907,STALL→tier1→2 d_max=23
ED_n080_045_a75_135,ED,80,0.75,4,3,2933.0,2942,0.30591434398368456,1,301.78960459993687,1219.3103363999398,TIERS_EXHAUSTED
ED_n080_042_a50_125,ED,80,0.5,1,0,2148.0,2172,1.1049723756906076,1,300.35942579992115,300.35944779997226,OBJ+30 tier->0
ED_n080_042_a50_125,ED,80,0.5,2,1,2148.0,2201,2.407996365288505,1,301.26832489995286,601.6278009000234,STALL→tier0→1 d_max=12
ED_n080_042_a50_125,ED,80,0.5,3,0,2158.0,2201,1.9536574284416175,1,300.36476080003195,903.7948421000037,OBJ+10 tier->0
ED_n080_042_a50_125,ED,80,0.5,4,0,2159.0,2201,1.9082235347569285,1,305.73629799997434,1209.531207300024,OBJ+1 tier->0
ED_n080_042_a50_125,ED,80,0.5,5,1,2159.0,2171,0.5527406725011516,1,302.72272570000496,1512.2539768000133,STALL→tier0→1 d_max=13
ED_n080_042_a50_125,ED,80,0.5,6,0,2160.0,2171,0.5066789497927222,1,301.8908839999931,1815.6335801000241,OBJ+1 tier->0
ED_n080_042_a50_125,ED,80,0.5,7,0,2161.0,2171,0.4606172270842929,1,300.9650906000752,2116.5986947000492,OBJ+1 tier->0
ED_n080_042_a50_125,ED,80,0.5,8,0,2161.0,2165,0.18475750577367206,1,301.262596799992,2417.861329199979,UB_TIGHT→GAP<0.3%
D_n080_044_a50_131,D,80,0.5,1,1,3252.0,3273,0.6416131989000917,1,300.24094259995036,300.24099149997346,STALL→tier0→1 d_max=14
D_n080_044_a50_131,D,80,0.5,2,2,3252.0,3272,0.6112469437652812,1,311.4633716000244,612.0893208000343,STALL→tier1→2 d_max=19
D_n080_044_a50_131,D,80,0.5,3,3,3252.0,3272,0.6112469437652812,1,300.47751350002363,913.5141079999739,TIERS_EXHAUSTED
ED_n075_040_a75_120,ED,75,0.75,1,0,2731.0,2750,0.6909090909090909,1,300.34316439996473,300.343195799971,OBJ+23 tier->0
ED_n075_040_a75_120,ED,75,0.75,2,1,2731.0,2741,0.36483035388544327,1,313.52417210000567,613.8674010999966,STALL→tier0→1 d_max=16
ED_n075_040_a75_120,ED,75,0.75,3,2,2731.0,2740,0.3284671532846715,1,300.2957907000091,916.1699440999655,STALL→tier1→2 d_max=22
ED_n075_040_a75_120,ED,75,0.75,4,3,2731.0,2740,0.3284671532846715,1,307.24084149999544,1224.8537086999277,TIERS_EXHAUSTED
