instance,family,n,alpha,group_id,bks,alns_obj,alns_runtime_s,lb1_ub,lb1_cert_pct,lb1_ub_runtime_s,lb2_ub,lb2_cert_pct,lb2_runtime_s,best_ub,final_cert_gap_pct,alns_lag_proven_optimal,alns_lag_cert_tier,bks_gap_pct,alns_status,bpc_oa_gap_pct,bpc_n_solved,bpc_group_count,bpc_class,bpc_class_label,bpc_note
EC_n080_031_a50_092,EC,80,0.5,031,?,2180,1182.0,2218.7,1.74,5.2,NA,NA,NA,2218.7,1.744265,False,1-2%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n080_031_a75_093,EC,80,0.75,031,?,2363,1319.0,2370.0,0.3,5.0,NA,NA,NA,2370.0,0.295359,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n080_032_a25_094,EC,80,0.25,032,?,1414,223.0,1483.7,4.7,5.6,1427.2,0.92,31.1,1427.2,0.924888,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n080_032_a50_095,EC,80,0.5,032,?,2275,2452.0,2341.0,2.82,9.7,2288.2,0.58,22.6,2288.2,0.576873,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n080_032_a75_096,EC,80,0.75,032,?,2450,1307.0,2458.3,0.34,9.4,NA,NA,NA,2458.3,0.337632,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n080_033_a25_097,EC,80,0.25,033,?,1806,773.0,1903.3,5.11,6.9,1813.8,0.43,19.9,1813.8,0.430036,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n080_033_a50_098,EC,80,0.5,033,?,2646,1886.0,2708.7,2.31,9.2,2651.2,0.2,16.6,2651.2,0.196138,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n080_033_a75_099,EC,80,0.75,033,?,2802,688.0,2804.0,0.07,5.3,NA,NA,NA,2804.0,0.071327,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n080_034_a25_100,EC,80,0.25,034,?,1858,581.0,1915.0,2.98,6.5,1858.0,0.0,13.3,1858.0,0.0,True,exact,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n080_034_a50_101,EC,80,0.5,034,?,3173,2120.0,3187.7,0.46,5.8,NA,NA,NA,3187.7,0.461148,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n080_034_a75_102,EC,80,0.75,034,?,3424,549.0,3425.0,0.03,2.1,NA,NA,NA,3425.0,0.029197,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n080_035_a25_103,EC,80,0.25,035,?,1585,563.0,1641.7,3.45,4.5,1589.9,0.31,9.9,1589.9,0.308195,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n080_035_a50_104,EC,80,0.5,035,?,2667,1776.0,2735.3,2.5,9.8,2678.4,0.43,17.0,2678.4,0.425627,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
EC_n080_035_a75_105,EC,80,0.75,035,?,2924,407.0,2950.0,0.88,1.4,NA,NA,NA,2950.0,0.881356,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_001_a25_001,ED,40,0.25,001,412,412,37.0,412.0,-0.0,0.3,NA,NA,NA,412.0,0.0,True,exact,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_001_a50_002,ED,40,0.5,001,948,948,251.0,958.5,1.1,0.4,NA,NA,NA,958.5,1.095462,False,1-2%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_001_a75_003,ED,40,0.75,001,1201,1201,374.0,1201.0,0.0,0.5,NA,NA,NA,1201.0,0.0,True,exact,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_002_a25_004,ED,40,0.25,002,212,212,16.0,212.0,0.0,0.1,NA,NA,NA,212.0,0.0,True,exact,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_002_a50_005,ED,40,0.5,002,772,772,140.0,810.3,4.73,0.3,772.7,0.1,1.4,772.7,0.090591,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_002_a75_006,ED,40,0.75,002,1026,1026,336.0,1029.6,0.35,0.3,NA,NA,NA,1029.6,0.34965,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_003_a25_007,ED,40,0.25,003,352,352,55.0,352.5,0.14,0.3,NA,NA,NA,352.5,0.141844,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_003_a50_008,ED,40,0.5,003,994,994,249.0,998.8,0.48,0.4,NA,NA,NA,998.8,0.480577,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_003_a75_009,ED,40,0.75,003,1138,1138,396.0,1138.0,0.0,0.4,NA,NA,NA,1138.0,0.0,True,exact,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_004_a25_010,ED,40,0.25,004,422,422,43.0,422.0,0.0,0.4,NA,NA,NA,422.0,0.0,True,exact,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_004_a50_011,ED,40,0.5,004,1154,1154,210.0,1168.1,1.21,0.4,NA,NA,NA,1168.1,1.207088,False,1-2%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_004_a75_012,ED,40,0.75,004,1526,1526,491.0,1526.0,-0.0,0.1,NA,NA,NA,1526.0,0.0,True,exact,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_005_a25_013,ED,40,0.25,005,445,445,80.0,461.2,3.51,0.4,445.0,0.0,1.9,445.0,0.0,True,exact,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_005_a50_014,ED,40,0.5,005,1161,1161,354.0,1201.4,3.36,0.3,1162.8,0.16,1.5,1162.8,0.154799,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n040_005_a75_015,ED,40,0.75,005,1466,1466,386.0,1466.0,0.0,0.5,NA,NA,NA,1466.0,0.0,True,exact,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n045_006_a25_016,ED,45,0.25,006,523,523,72.0,523.0,0.0,0.6,NA,NA,NA,523.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n045_006_a50_017,ED,45,0.5,006,1099,1098,481.0,1099.5,0.13,0.9,NA,NA,NA,1099.5,0.136426,False,<0.5%,+0.09%,GAP,0.0,5,5,1,optimal,
ED_n045_006_a75_018,ED,45,0.75,006,1244,1244,871.0,1244.0,0.0,1.6,NA,NA,NA,1244.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n045_007_a25_019,ED,45,0.25,007,253,253,49.0,253.0,0.0,0.1,NA,NA,NA,253.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n045_007_a50_020,ED,45,0.5,007,914,914,272.0,919.5,0.59,0.5,NA,NA,NA,919.5,0.598151,False,0.5-1%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n045_007_a75_021,ED,45,0.75,007,1278,1278,541.0,1311.6,2.56,0.4,1278.1,0.01,2.0,1278.1,0.007824,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n045_008_a25_022,ED,45,0.25,008,732,732,71.0,733.6,0.22,0.7,NA,NA,NA,733.6,0.218103,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n045_008_a50_023,ED,45,0.5,008,1326,1326,425.0,1334.3,0.62,0.6,NA,NA,NA,1334.3,0.622049,False,0.5-1%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n045_008_a75_024,ED,45,0.75,008,1472,1471,715.0,1472.0,0.07,0.5,NA,NA,NA,1472.0,0.067935,False,<0.5%,+0.07%,GAP,0.0,5,5,1,optimal,
ED_n045_009_a25_025,ED,45,0.25,009,843,843,111.0,850.5,0.88,0.7,NA,NA,NA,850.5,0.881834,False,0.5-1%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n045_009_a50_026,ED,45,0.5,009,1487,1487,476.0,1525.7,2.54,0.7,1488.2,0.08,2.9,1488.2,0.080634,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n045_009_a75_027,ED,45,0.75,009,1650,1650,626.0,1650.0,0.0,1.3,NA,NA,NA,1650.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n045_010_a25_028,ED,45,0.25,010,813,813,93.0,814.7,0.21,0.5,NA,NA,NA,814.7,0.208666,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n045_010_a50_029,ED,45,0.5,010,1449,1449,378.0,1470.8,1.48,0.5,NA,NA,NA,1470.8,1.482187,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n045_010_a75_030,ED,45,0.75,010,1596,1596,633.0,1596.0,0.0,0.8,NA,NA,NA,1596.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n050_011_a25_031,ED,50,0.25,011,623,623,163.0,623.0,0.0,0.6,NA,NA,NA,623.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n050_011_a50_032,ED,50,0.5,011,1306,1306,706.0,1307.3,0.1,1.7,NA,NA,NA,1307.3,0.099442,False,<0.5%,+0.00%,TIE,0.14,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
ED_n050_011_a75_033,ED,50,0.75,011,1464,1464,1221.0,1464.0,0.0,1.4,NA,NA,NA,1464.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n050_012_a25_034,ED,50,0.25,012,354,354,126.0,354.0,0.0,1.2,NA,NA,NA,354.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n050_012_a50_035,ED,50,0.5,012,1014,1014,448.0,1020.9,0.68,0.9,NA,NA,NA,1020.9,0.675874,False,0.5-1%,+0.00%,TIE,0.14,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
ED_n050_012_a75_036,ED,50,0.75,012,1378,1378,881.0,1430.6,3.68,0.7,1381.0,0.22,2.4,1381.0,0.217234,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n050_013_a25_037,ED,50,0.25,013,742,742,161.0,749.2,0.96,1.6,NA,NA,NA,749.2,0.961025,False,0.5-1%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n050_013_a50_038,ED,50,0.5,013,1337,1336,593.0,1357.6,1.59,0.9,NA,NA,NA,1357.6,1.591043,False,1-2%,+0.07%,GAP,0.14,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
ED_n050_013_a75_039,ED,50,0.75,013,1582,1582,989.0,1582.0,-0.0,0.8,NA,NA,NA,1582.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n050_014_a25_040,ED,50,0.25,014,1034,1034,215.0,1034.5,0.05,1.8,NA,NA,NA,1034.5,0.048333,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n050_014_a50_041,ED,50,0.5,014,1787,1787,767.0,1807.6,1.14,1.2,NA,NA,NA,1807.6,1.139633,False,1-2%,+0.00%,TIE,0.14,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
ED_n050_014_a75_042,ED,50,0.75,014,2058,2058,1048.0,2058.0,0.0,2.0,NA,NA,NA,2058.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n050_015_a25_043,ED,50,0.25,015,852,852,243.0,861.9,1.14,1.7,NA,NA,NA,861.9,1.148625,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n050_015_a50_044,ED,50,0.5,015,1482,1482,892.0,1525.6,2.86,1.4,1484.4,0.16,4.5,1484.4,0.161681,False,<0.5%,+0.00%,TIE,0.14,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
ED_n050_015_a75_045,ED,50,0.75,015,1626,1626,994.0,1626.2,0.01,1.9,NA,NA,NA,1626.2,0.012299,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n055_016_a25_046,ED,55,0.25,016,845,845,450.0,850.0,0.59,2.5,NA,NA,NA,850.0,0.588235,False,0.5-1%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n055_016_a50_047,ED,55,0.5,016,1447,1447,1071.0,1447.9,0.06,3.3,NA,NA,NA,1447.9,0.062159,False,<0.5%,+0.00%,TIE,0.12,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
ED_n055_016_a75_048,ED,55,0.75,016,1488,1486,1423.0,1489.3,0.22,4.1,NA,NA,NA,1489.3,0.221581,False,<0.5%,+0.13%,GAP,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
ED_n055_017_a25_049,ED,55,0.25,017,364,364,219.0,364.0,-0.0,1.5,NA,NA,NA,364.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n055_017_a50_050,ED,55,0.5,017,1135,1135,787.0,1140.8,0.51,1.3,NA,NA,NA,1140.8,0.508415,False,0.5-1%,+0.00%,TIE,0.12,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
ED_n055_017_a75_051,ED,55,0.75,017,1489,1489,1190.0,1549.3,3.89,1.1,1497.2,0.55,3.1,1497.2,0.547689,False,0.5-1%,+0.00%,TIE,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
ED_n055_018_a25_052,ED,55,0.25,018,742,742,295.0,752.5,1.39,5.0,NA,NA,NA,752.5,1.395349,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n055_018_a50_053,ED,55,0.5,018,1348,1347,826.0,1367.7,1.51,2.4,NA,NA,NA,1367.7,1.51349,False,1-2%,+0.07%,GAP,0.12,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
ED_n055_018_a75_054,ED,55,0.75,018,1601,1601,1224.0,1602.3,0.08,4.1,NA,NA,NA,1602.3,0.081133,False,<0.5%,+0.00%,TIE,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
ED_n055_019_a25_055,ED,55,0.25,019,1036,1036,422.0,1038.5,0.24,3.4,NA,NA,NA,1038.5,0.240732,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n055_019_a50_056,ED,55,0.5,019,1897,1897,1104.0,1913.8,0.88,1.7,NA,NA,NA,1913.8,0.877835,False,0.5-1%,+0.00%,TIE,0.12,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
ED_n055_019_a75_057,ED,55,0.75,019,2169,2169,1300.0,2170.5,0.07,2.5,NA,NA,NA,2170.5,0.069109,False,<0.5%,+0.00%,TIE,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
ED_n055_020_a25_058,ED,55,0.25,020,963,963,405.0,970.3,0.75,3.2,NA,NA,NA,970.3,0.752345,False,0.5-1%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n055_020_a50_059,ED,55,0.5,020,1790,1790,1267.0,1829.0,2.13,1.6,1791.0,0.05,5.9,1791.0,0.055835,False,<0.5%,+0.00%,TIE,0.12,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent)
ED_n055_020_a75_060,ED,55,0.75,020,1946,1954,1124.0,1956.0,0.1,2.2,NA,NA,NA,1956.0,0.102249,False,<0.5%,-0.41%,BEAT,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent)
ED_n060_021_a25_061,ED,60,0.25,021,846,846,482.0,861.7,1.82,4.3,NA,NA,NA,861.7,1.82198,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n060_021_a50_062,ED,60,0.5,021,1637,1637,732.0,1638.3,0.08,2.9,NA,NA,NA,1638.3,0.079351,False,<0.5%,+0.00%,TIE,0.44,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
ED_n060_021_a75_063,ED,60,0.75,021,1679,1697,750.0,1705.8,0.52,1.3,NA,NA,NA,1705.8,0.515887,False,0.5-1%,-1.07%,BEAT,1.64,1,5,2,incumbent,WARNING: bpc_n_solved=1 < group_count=5; 4 instance(s) may be Class 3 (no_incumbent)
ED_n060_022_a25_064,ED,60,0.25,022,864,864,509.0,882.9,2.14,2.7,864.0,0.0,7.5,864.0,0.0,True,exact,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n060_022_a50_065,ED,60,0.5,022,1728,1737,775.0,1799.5,3.47,1.9,1768.2,1.76,9.5,1768.2,1.764506,False,1-2%,-0.52%,BEAT,0.44,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
ED_n060_022_a75_066,ED,60,0.75,022,1944,1944,559.0,1956.0,0.61,2.1,NA,NA,NA,1956.0,0.613497,False,0.5-1%,+0.00%,TIE,1.64,1,5,2,incumbent,WARNING: bpc_n_solved=1 < group_count=5; 4 instance(s) may be Class 3 (no_incumbent)
ED_n060_023_a25_067,ED,60,0.25,023,1050,1050,281.0,1051.0,0.1,1.5,NA,NA,NA,1051.0,0.095147,False,<0.5%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n060_023_a50_068,ED,60,0.5,023,1736,1736,824.0,1752.2,0.93,1.3,NA,NA,NA,1752.2,0.924552,False,0.5-1%,+0.00%,TIE,0.44,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
ED_n060_023_a75_069,ED,60,0.75,023,2002,2002,745.0,2002.4,0.02,0.9,NA,NA,NA,2002.4,0.019976,False,<0.5%,+0.00%,TIE,1.64,1,5,2,incumbent,WARNING: bpc_n_solved=1 < group_count=5; 4 instance(s) may be Class 3 (no_incumbent)
ED_n060_024_a25_070,ED,60,0.25,024,1253,1253,507.0,1321.1,5.16,5.9,1267.0,1.1,15.0,1267.0,1.104972,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n060_024_a50_071,ED,60,0.5,024,2138,2138,1229.0,2157.9,0.92,2.4,NA,NA,NA,2157.9,0.922193,False,0.5-1%,+0.00%,TIE,0.44,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
ED_n060_024_a75_072,ED,60,0.75,024,2375,2384,1277.0,2387.5,0.15,2.4,NA,NA,NA,2387.5,0.146597,False,<0.5%,-0.38%,BEAT,1.64,1,5,2,incumbent,WARNING: bpc_n_solved=1 < group_count=5; 4 instance(s) may be Class 3 (no_incumbent)
ED_n060_025_a25_073,ED,60,0.25,025,1346,1346,607.0,1360.7,1.08,6.7,NA,NA,NA,1360.7,1.080326,False,1-2%,+0.00%,TIE,0.0,5,5,1,optimal,
ED_n060_025_a50_074,ED,60,0.5,025,2014,2014,1900.0,2065.8,2.51,5.0,2042.8,1.41,12.1,2042.8,1.40983,False,1-2%,+0.00%,TIE,0.44,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent)
ED_n060_025_a75_075,ED,60,0.75,025,2139,2266,875.0,2269.4,0.15,3.5,NA,NA,NA,2269.4,0.149819,False,<0.5%,-5.94%,BEAT,1.64,1,5,2,incumbent,WARNING: bpc_n_solved=1 < group_count=5; 4 instance(s) may be Class 3 (no_incumbent)
ED_n065_026_a25_076,ED,65,0.25,026,858,858,556.0,872.7,1.69,5.0,NA,NA,NA,872.7,1.684428,False,1-2%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n065_026_a50_077,ED,65,0.5,026,1838,1838,959.0,1839.2,0.07,3.1,NA,NA,NA,1839.2,0.065246,False,<0.5%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n065_026_a75_078,ED,65,0.75,026,1699,1898,891.0,1909.0,0.58,1.2,NA,NA,NA,1909.0,0.576218,False,0.5-1%,-11.71%,BEAT,NA,NA,5,4,not_reported,outside paper coverage
ED_n065_027_a25_079,ED,65,0.25,027,874,874,557.0,893.7,2.2,4.0,874.0,0.0,11.0,874.0,0.0,True,exact,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n065_027_a50_080,ED,65,0.5,027,1747,1747,898.0,1795.4,2.7,2.3,1767.4,1.15,11.7,1767.4,1.154238,False,1-2%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n065_027_a75_081,ED,65,0.75,027,1972,1972,718.0,1986.2,0.72,1.6,NA,NA,NA,1986.2,0.714933,False,0.5-1%,+0.00%,TIE,NA,NA,5,4,not_reported,outside paper coverage
ED_n065_028_a25_082,ED,65,0.25,028,?,1152,497.0,1208.5,4.68,5.8,1157.4,0.47,11.1,1157.4,0.466563,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n065_028_a50_083,ED,65,0.5,028,?,1948,1278.0,2012.2,3.19,3.7,1950.0,0.1,15.8,1950.0,0.102564,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n065_028_a75_084,ED,65,0.75,028,?,2143,976.0,2147.5,0.21,2.3,NA,NA,NA,2147.5,0.209546,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n065_029_a25_085,ED,65,0.25,029,?,1343,577.0,1409.0,4.68,5.7,1359.8,1.24,14.2,1359.8,1.235476,False,1-2%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n065_029_a50_086,ED,65,0.5,029,?,2340,2486.0,2407.2,2.79,4.5,2341.1,0.05,12.6,2341.1,0.046986,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n065_029_a75_087,ED,65,0.75,029,?,2595,1426.0,2599.0,0.15,1.9,NA,NA,NA,2599.0,0.153905,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n065_030_a25_088,ED,65,0.25,030,?,1478,1018.0,1566.2,5.63,11.3,1494.7,1.12,27.2,1494.7,1.117281,False,1-2%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n065_030_a50_089,ED,65,0.5,030,?,2333,2016.0,2376.5,1.83,11.3,NA,NA,NA,2376.5,1.830423,False,1-2%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n065_030_a75_090,ED,65,0.75,030,?,2496,949.0,2507.5,0.46,7.1,NA,NA,NA,2507.5,0.458624,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_031_a25_091,ED,70,0.25,031,?,878,540.0,929.5,5.54,4.9,878.0,0.0,34.2,878.0,0.0,True,exact,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_031_a50_092,ED,70,0.5,031,?,1858,1356.0,1886.5,1.51,5.6,NA,NA,NA,1886.5,1.510734,False,1-2%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_031_a75_093,ED,70,0.75,031,?,1930,2206.0,1940.0,0.52,8.3,NA,NA,NA,1940.0,0.515464,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_032_a25_094,ED,70,0.25,032,?,974,703.0,1002.8,2.87,11.9,974.0,0.0,20.6,974.0,0.0,True,exact,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_032_a50_095,ED,70,0.5,032,?,1866,956.0,1922.2,2.93,5.0,1877.7,0.62,23.0,1877.7,0.623103,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_032_a75_096,ED,70,0.75,032,?,2083,2033.0,2102.8,0.94,8.0,NA,NA,NA,2102.8,0.941602,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_033_a25_097,ED,70,0.25,033,?,1483,1138.0,1539.5,3.67,9.2,1483.3,0.02,18.4,1483.3,0.020225,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_033_a50_098,ED,70,0.5,033,?,2191,1082.0,2260.2,3.06,3.1,2202.4,0.52,16.8,2202.4,0.517617,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_033_a75_099,ED,70,0.75,033,?,2350,2457.0,2358.5,0.36,6.5,NA,NA,NA,2358.5,0.360399,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_034_a25_100,ED,70,0.25,034,?,1445,986.0,1496.5,3.44,10.9,1445.0,0.0,23.5,1445.0,0.0,True,exact,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_034_a50_101,ED,70,0.5,034,?,2538,1125.0,2620.2,3.14,3.3,2549.1,0.44,16.2,2549.1,0.435448,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_034_a75_102,ED,70,0.75,034,?,2905,1558.0,2909.2,0.15,3.3,NA,NA,NA,2909.2,0.14437,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_035_a25_103,ED,70,0.25,035,?,1479,2293.0,1573.2,5.99,13.5,1495.3,1.09,29.5,1495.3,1.090082,False,1-2%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_035_a50_104,ED,70,0.5,035,?,2344,1185.0,2392.2,2.02,5.4,2352.7,0.37,35.0,2352.7,0.369788,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n070_035_a75_105,ED,70,0.75,035,?,2517,1127.0,2530.0,0.51,8.7,NA,NA,NA,2530.0,0.513834,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n075_036_a25_106,ED,75,0.25,036,?,1076,1010.0,1130.8,4.84,11.2,1077.1,0.1,35.7,1077.1,0.102126,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n075_036_a50_107,ED,75,0.5,036,?,1988,2125.0,2053.0,3.17,10.1,1996.4,0.42,30.1,1996.4,0.420757,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n075_036_a75_108,ED,75,0.75,036,?,2142,1570.0,2151.8,0.45,5.7,NA,NA,NA,2151.8,0.455433,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n075_037_a25_109,ED,75,0.25,037,?,1273,794.0,1337.0,4.79,24.0,1285.0,0.93,50.6,1285.0,0.933852,False,0.5-1%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
ED_n075_037_a50_110,ED,75,0.5,037,?,2099,2413.0,2218.5,5.39,16.6,2108.5,0.45,41.6,2108.5,0.450557,False,<0.5%,NA,NA,NA,NA,5,4,not_reported,outside paper coverage
