instance,family,n,alpha,group_id,bks,bpc_oa_gap_pct,bpc_n_solved,bpc_group_count,bpc_class,bpc_class_label,bpc_note,master_obj,master_cert_gap_pct,master_rt_s,master_status,alns_obj,alns_runtime_s,best_ub,final_cert_gap_pct,alns_lag_proven_optimal,beta_stop_reason,beta_phases,beta_ec_gain,beta_vs_bks,beta_status,beta_vs_master,baseline_ub,baseline_cert_gap_pct,refine_s,refined_source,selfseed_ub,selfseed_gap_pct,selfseed_refine_s
EC_n075_029_a50_086,EC,75,0.5,029,?,NA,NA,5,4,not_reported,outside paper coverage,2982,0.699301,510.0,NA,2982.0,628.9,2983,0.0335,0,GAP<0.3%,2,0,,NA,0.0,2985,0.1005,26.2,refined,2983,0.0335,
EC_n075_029_a75_087,EC,75,0.75,029,?,NA,NA,5,4,not_reported,outside paper coverage,3221,0.031037,529.0,NA,3221.0,327.8,3221,0.0000,1,GAP<0.3%,1,0,,NA,0.0,3222,0.0310,25.7,refined,3221,0.0000,
EC_n075_030_a25_088,EC,75,0.25,030,?,NA,NA,5,4,not_reported,outside paper coverage,1484,0.006738,281.0,NA,1484.0,3.3,1484,0.0000,True,UB,1,0,,NA,0.0,1484,0.0000,,baseline,1484,0.0000,
EC_n075_030_a50_089,EC,75,0.5,030,?,NA,NA,5,4,not_reported,outside paper coverage,2456,0.437814,412.0,NA,2456.0,1239.3,2464,0.3247,0,TIERS_EXHAUSTED,4,0,,NA,0.0,2465,0.3651,35.2,refined,2464,0.3247,
EC_n075_030_a75_090,EC,75,0.75,030,?,NA,NA,5,4,not_reported,outside paper coverage,2719,0.693937,456.0,NA,2720.0,603.9,2720,0.0000,True,GAP<0.3%,2,0,,NA,1.0,2720,0.0000,,baseline,2720,0.0000,
EC_n080_031_a25_091,EC,80,0.25,031,?,NA,NA,5,4,not_reported,outside paper coverage,1068,0.447427,168.0,NA,1068.0,1244.9,1068,0.0000,1,GAP<0.3%,4,0,,NA,0.0,1070,0.1869,43.9,refined,1068,0.0000,
EC_n080_031_a50_092,EC,80,0.5,031,?,NA,NA,5,4,not_reported,outside paper coverage,2180,1.744265,1182.0,NA,2180.0,647.5,2180,0.0000,1,GAP<0.3%,2,0,,NA,0.0,2181,0.0459,44.2,refined,2180,0.0000,
EC_n080_031_a75_093,EC,80,0.75,031,?,NA,NA,5,4,not_reported,outside paper coverage,2363,0.295359,1319.0,NA,2364.0,350.7,2365,0.0423,0,GAP<0.3%,1,1,,NA,1.0,2370,0.2532,48.1,refined,2365,0.0423,
EC_n080_032_a25_094,EC,80,0.25,032,?,NA,NA,5,4,not_reported,outside paper coverage,1414,0.924888,223.0,NA,1423.0,411.8,1424,0.0702,0,GAP<0.3%,1,0,,NA,9.0,1427,0.2803,111.6,refined,1424,0.0702,
EC_n080_032_a50_095,EC,80,0.5,032,?,NA,NA,5,4,not_reported,outside paper coverage,2275,0.576873,2452.0,NA,2275.0,1292.2,2283,0.3504,0,TIERS_EXHAUSTED,4,0,,NA,0.0,2286,0.4812,83.7,refined,2283,0.3504,
EC_n080_032_a75_096,EC,80,0.75,032,?,NA,NA,5,4,not_reported,outside paper coverage,2450,0.337632,1307.0,NA,2450.0,603.7,2450,0.0000,True,GAP<0.3%,2,0,,NA,0.0,2450,0.0000,,baseline,2450,0.0000,
EC_n080_033_a25_097,EC,80,0.25,033,?,NA,NA,5,4,not_reported,outside paper coverage,1806,0.430036,773.0,NA,1806.0,1262.6,1811,0.2761,0,TIERS_EXHAUSTED,4,0,,NA,0.0,1812,0.3311,60.5,refined,1811,0.2761,
EC_n080_033_a50_098,EC,80,0.5,033,?,NA,NA,5,4,not_reported,outside paper coverage,2646,0.196138,1886.0,NA,2646.0,369.3,2646,0.0000,1,GAP<0.3%,1,1,,NA,0.0,2651,0.1886,62.9,refined,2646,0.0000,
EC_n080_033_a75_099,EC,80,0.75,033,?,NA,NA,5,4,not_reported,outside paper coverage,2802,0.071327,688.0,NA,2802.0,418.4,2802,0.0000,1,GAP<0.3%,1,0,,NA,0.0,2804,0.0713,115.3,refined,2802,0.0000,
EC_n080_034_a25_100,EC,80,0.25,034,?,NA,NA,5,4,not_reported,outside paper coverage,1858,0.0,581.0,NA,1858.0,0.2,1858,0.0000,True,UB,1,0,,NA,0.0,1858,0.0000,,baseline,1858,0.0000,
EC_n080_034_a50_101,EC,80,0.5,034,?,NA,NA,5,4,not_reported,outside paper coverage,3173,0.461148,2120.0,NA,3174.0,636.5,3175,0.0315,0,GAP<0.3%,2,0,,NA,1.0,3177,0.0944,32.3,refined,3175,0.0315,
EC_n080_034_a75_102,EC,80,0.75,034,?,NA,NA,5,4,not_reported,outside paper coverage,3424,0.029197,549.0,NA,3424.0,338.2,3424,0.0000,1,GAP<0.3%,1,0,,NA,0.0,3425,0.0292,36.4,refined,3424,0.0000,
EC_n080_035_a25_103,EC,80,0.25,035,?,NA,NA,5,4,not_reported,outside paper coverage,1585,0.308195,563.0,NA,1585.0,330.8,1589,0.2517,0,GAP<0.3%,1,0,,NA,0.0,1589,0.2517,30.3,refined,1589,0.2517,
EC_n080_035_a50_104,EC,80,0.5,035,?,NA,NA,5,4,not_reported,outside paper coverage,2667,0.425627,1776.0,NA,2667.0,1249.3,2676,0.3363,0,TIERS_EXHAUSTED,4,0,,NA,0.0,2678,0.4108,43.3,refined,2676,0.3363,
EC_n080_035_a75_105,EC,80,0.75,035,?,NA,NA,5,4,not_reported,outside paper coverage,2924,0.881356,407.0,NA,2932.0,606.7,2932,0.0000,True,GAP<0.3%,2,0,,NA,8.0,2932,0.0000,,baseline,2932,0.0000,
ED_n040_001_a25_001,ED,40,0.25,001,412,NA,NA,5,4,not_reported,outside paper coverage,412,0.0,37.0,TIE,412.0,0.0,412,0.0000,True,UB,1,0,0.0,TIE,0.0,412,0.0000,,baseline,412,0.0,
ED_n040_001_a50_002,ED,40,0.5,001,948,NA,NA,5,4,not_reported,outside paper coverage,948,1.095462,251.0,TIE,948.0,600.5,948,0.0000,True,GAP<0.3%,2,0,0.0,TIE,0.0,948,0.0000,,baseline,948,0.0000,
ED_n040_001_a75_003,ED,40,0.75,001,1201,NA,NA,5,4,not_reported,outside paper coverage,1201,0.0,374.0,TIE,1201.0,1.5,1201,0.0000,True,UB,1,0,0.0,TIE,0.0,1201,0.0000,,baseline,1201,0.0,
ED_n040_002_a25_004,ED,40,0.25,002,212,NA,NA,5,4,not_reported,outside paper coverage,212,0.0,16.0,TIE,212.0,0.0,212,0.0000,True,UB,1,0,0.0,TIE,0.0,212,0.0000,,baseline,212,0.0,
ED_n040_002_a50_005,ED,40,0.5,002,772,NA,NA,5,4,not_reported,outside paper coverage,772,0.090591,140.0,TIE,772.0,1.6,772,0.0000,True,UB,1,0,0.0,TIE,0.0,772,0.0000,,baseline,772,0.0000,
ED_n040_002_a75_006,ED,40,0.75,002,1026,NA,NA,5,4,not_reported,outside paper coverage,1026,0.34965,336.0,TIE,1026.0,304.6,1026,0.0000,1,GAP<0.3%,1,0,0.0,TIE,0.0,1029,0.2915,4.0,refined,1026,0.0000,
ED_n040_003_a25_007,ED,40,0.25,003,352,NA,NA,5,4,not_reported,outside paper coverage,352,0.141844,55.0,TIE,352.0,0.1,352,0.0000,True,UB,1,0,0.0,TIE,0.0,352,0.0000,,baseline,352,0.0000,
ED_n040_003_a50_008,ED,40,0.5,003,994,NA,NA,5,4,not_reported,outside paper coverage,994,0.480577,249.0,TIE,994.0,300.2,994,0.0000,True,GAP<0.3%,1,0,0.0,TIE,0.0,994,0.0000,,baseline,994,0.0000,
ED_n040_003_a75_009,ED,40,0.75,003,1138,NA,NA,5,4,not_reported,outside paper coverage,1138,0.0,396.0,TIE,1138.0,1.4,1138,0.0000,True,UB,1,0,0.0,TIE,0.0,1138,0.0000,,baseline,1138,0.0,5.4
ED_n040_004_a25_010,ED,40,0.25,004,422,NA,NA,5,4,not_reported,outside paper coverage,422,0.0,43.0,TIE,422.0,0.0,422,0.0000,True,UB,1,0,0.0,TIE,0.0,422,0.0000,,baseline,422,0.0,
ED_n040_004_a50_011,ED,40,0.5,004,1154,NA,NA,5,4,not_reported,outside paper coverage,1154,1.207088,210.0,TIE,1154.0,1206.8,1164,0.8591,0,TIERS_EXHAUSTED,4,0,0.0,TIE,0.0,1165,0.9442,6.2,refined,1164,0.8591,
ED_n040_004_a75_012,ED,40,0.75,004,1526,NA,NA,5,4,not_reported,outside paper coverage,1526,0.0,491.0,TIE,1526.0,1.3,1526,0.0000,True,UB,1,0,0.0,TIE,0.0,1526,0.0000,,baseline,1526,0.0,
ED_n040_005_a25_013,ED,40,0.25,005,445,NA,NA,5,4,not_reported,outside paper coverage,445,0.0,80.0,TIE,445.0,0.0,445,0.0000,True,UB,1,0,0.0,TIE,0.0,445,0.0000,,baseline,445,0.0,6.0
ED_n040_005_a50_014,ED,40,0.5,005,1161,NA,NA,5,4,not_reported,outside paper coverage,1161,0.154799,354.0,TIE,1161.0,306.7,1161,0.0000,1,GAP<0.3%,1,0,0.0,TIE,0.0,1162,0.0861,5.6,refined,1161,0.0000,
ED_n040_005_a75_015,ED,40,0.75,005,1466,NA,NA,5,4,not_reported,outside paper coverage,1466,0.0,386.0,TIE,1466.0,1.3,1466,0.0000,True,UB,1,0,0.0,TIE,0.0,1466,0.0000,,baseline,1466,0.0,
ED_n045_006_a25_016,ED,45,0.25,006,523,0.0,5,5,1,optimal,,523,0.0,72.0,TIE,523.0,0.0,523,0.0000,True,UB,1,0,0.0,TIE,0.0,523,0.0000,,baseline,523,0.0,
ED_n045_006_a50_017,ED,45,0.5,006,1099,0.0,5,5,1,optimal,,1098,0.136426,481.0,GAP,1099.0,2.0,1099,0.0000,True,UB,1,0,0.0,TIE,1.0,1099,0.0000,,baseline,1099,0.0000,
ED_n045_006_a75_018,ED,45,0.75,006,1244,0.0,5,5,1,optimal,,1244,0.0,871.0,TIE,1244.0,3.6,1244,0.0000,True,UB,1,0,0.0,TIE,0.0,1244,0.0000,,baseline,1244,0.0,
ED_n045_007_a25_019,ED,45,0.25,007,253,0.0,5,5,1,optimal,,253,0.0,49.0,TIE,253.0,0.0,253,0.0000,True,UB,1,0,0.0,TIE,0.0,253,0.0000,,baseline,253,0.0,
ED_n045_007_a50_020,ED,45,0.5,007,914,0.0,5,5,1,optimal,,914,0.598151,272.0,TIE,914.0,606.4,914,0.0000,1,GAP<0.3%,2,0,0.0,TIE,0.0,915,0.1093,6.1,refined,914,0.0000,
ED_n045_007_a75_021,ED,45,0.75,007,1278,0.0,5,5,1,optimal,,1278,0.007824,541.0,TIE,1278.0,17.1,1278,0.0000,True,UB,1,0,0.0,TIE,0.0,1278,0.0000,,baseline,1278,0.0000,
ED_n045_008_a25_022,ED,45,0.25,008,732,0.0,5,5,1,optimal,,732,0.218103,71.0,TIE,732.0,299.3,732,0.0000,True,GAP<0.3%,1,0,0.0,TIE,0.0,732,0.0000,,baseline,732,0.0000,
ED_n045_008_a50_023,ED,45,0.5,008,1326,0.0,5,5,1,optimal,,1326,0.622049,425.0,TIE,1326.0,602.0,1326,0.0000,True,GAP<0.3%,2,0,0.0,TIE,0.0,1326,0.0000,,baseline,1326,0.0000,
ED_n045_008_a75_024,ED,45,0.75,008,1472,0.0,5,5,1,optimal,,1471,0.067935,715.0,GAP,1471.0,301.4,1472,0.0679,0,GAP<0.3%,1,0,-1.0,GAP,0.0,1471,0.0000,,reverified,1472,0.06793478260869565,0.1
ED_n045_009_a25_025,ED,45,0.25,009,843,0.0,5,5,1,optimal,,843,0.881834,111.0,TIE,843.0,599.7,843,0.0000,True,GAP<0.3%,2,0,0.0,TIE,0.0,843,0.0000,,baseline,843,0.0000,
ED_n045_009_a50_026,ED,45,0.5,009,1487,0.0,5,5,1,optimal,,1487,0.080634,476.0,TIE,1487.0,312.2,1487,0.0000,1,GAP<0.3%,1,0,0.0,TIE,0.0,1488,0.0672,10.2,refined,1487,0.0000,
ED_n045_009_a75_027,ED,45,0.75,009,1650,0.0,5,5,1,optimal,,1650,0.0,626.0,TIE,1650.0,4.2,1650,0.0000,True,UB,1,0,0.0,TIE,0.0,1650,0.0000,,baseline,1650,0.0,14.4
ED_n045_010_a25_028,ED,45,0.25,010,813,0.0,5,5,1,optimal,,813,0.208666,93.0,TIE,813.0,300.1,813,0.0000,True,GAP<0.3%,1,0,0.0,TIE,0.0,813,0.0000,,baseline,813,0.0000,
ED_n045_010_a50_029,ED,45,0.5,010,1449,0.0,5,5,1,optimal,,1449,1.482187,378.0,TIE,1449.0,601.7,1449,0.0000,True,GAP<0.3%,2,0,0.0,TIE,0.0,1449,0.0000,,baseline,1449,0.0000,
ED_n045_010_a75_030,ED,45,0.75,010,1596,0.0,5,5,1,optimal,,1596,0.0,633.0,TIE,1596.0,2.2,1596,0.0000,True,UB,1,0,0.0,TIE,0.0,1596,0.0000,,baseline,1596,0.0,
ED_n050_011_a25_031,ED,50,0.25,011,623,0.0,5,5,1,optimal,,623,0.0,163.0,TIE,623.0,0.0,623,0.0000,True,UB,1,0,0.0,TIE,0.0,623,0.0000,,baseline,623,0.0,
ED_n050_011_a50_032,ED,50,0.5,011,1306,0.14,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent),1306,0.099442,706.0,TIE,1306.0,321.1,1306,0.0000,1,GAP<0.3%,1,0,0.0,TIE,0.0,1307,0.0765,18.4,refined,1306,0.0000,
ED_n050_011_a75_033,ED,50,0.75,011,1464,0.0,5,5,1,optimal,,1464,0.0,1221.0,TIE,1464.0,4.5,1464,0.0000,True,UB,1,0,0.0,TIE,0.0,1464,0.0000,,baseline,1464,0.0,
ED_n050_012_a25_034,ED,50,0.25,012,354,0.0,5,5,1,optimal,,354,0.0,126.0,TIE,354.0,0.0,354,0.0000,True,UB,1,0,0.0,TIE,0.0,354,0.0000,,baseline,354,0.0,
ED_n050_012_a50_035,ED,50,0.5,012,1014,0.14,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent),1014,0.675874,448.0,TIE,1014.0,609.2,1015,0.0985,0,GAP<0.3%,2,0,0.0,TIE,0.0,1015,0.0985,8.3,refined,1015,0.0985,
ED_n050_012_a75_036,ED,50,0.75,012,1378,0.0,5,5,1,optimal,,1378,0.217234,881.0,TIE,1378.0,312.2,1378,0.0000,1,GAP<0.3%,1,0,0.0,TIE,0.0,1381,0.2172,8.6,refined,1378,0.0000,
ED_n050_013_a25_037,ED,50,0.25,013,742,0.0,5,5,1,optimal,,742,0.961025,161.0,TIE,742.0,300.1,742,0.0000,True,GAP<0.3%,1,0,0.0,TIE,0.0,742,0.0000,,baseline,742,0.0000,
ED_n050_013_a50_038,ED,50,0.5,013,1337,0.14,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent),1336,1.591043,593.0,GAP,1337.0,313.7,1338,0.0747,0,GAP<0.3%,1,0,0.0,TIE,1.0,1340,0.2239,11.6,refined,1338,0.0747,
ED_n050_013_a75_039,ED,50,0.75,013,1582,0.0,5,5,1,optimal,,1582,0.0,989.0,TIE,1582.0,3.8,1582,0.0000,True,UB,1,0,0.0,TIE,0.0,1582,0.0000,,baseline,1582,0.0,
ED_n050_014_a25_040,ED,50,0.25,014,1034,0.0,5,5,1,optimal,,1034,0.048333,215.0,TIE,1034.0,0.8,1034,0.0000,True,UB,1,0,0.0,TIE,0.0,1034,0.0000,,baseline,1034,0.0000,
ED_n050_014_a50_041,ED,50,0.5,014,1787,0.14,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent),1787,1.139633,767.0,TIE,1787.0,1214.9,1797,0.5565,0,TIERS_EXHAUSTED,4,0,0.0,TIE,0.0,1797,0.5565,12.4,refined,1797,0.5565,
ED_n050_014_a75_042,ED,50,0.75,014,2058,0.0,5,5,1,optimal,,2058,0.0,1048.0,TIE,2058.0,6.2,2058,0.0000,True,UB,1,0,0.0,TIE,0.0,2058,0.0000,,baseline,2058,0.0,14.5
ED_n050_015_a25_043,ED,50,0.25,015,852,0.0,5,5,1,optimal,,852,1.148625,243.0,TIE,852.0,315.9,853,0.1172,0,GAP<0.3%,1,0,0.0,TIE,0.0,853,0.1172,15.7,refined,853,0.1172,
ED_n050_015_a50_044,ED,50,0.5,015,1482,0.14,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent),1482,0.161681,892.0,TIE,1482.0,621.0,1483,0.0674,0,GAP<0.3%,2,0,0.0,TIE,0.0,1484,0.1348,18.3,refined,1483,0.0674,
ED_n050_015_a75_045,ED,50,0.75,015,1626,0.0,5,5,1,optimal,,1626,0.012299,994.0,TIE,1626.0,3.9,1626,0.0000,True,UB,1,0,0.0,TIE,0.0,1626,0.0000,,baseline,1626,0.0000,
ED_n055_016_a25_046,ED,55,0.25,016,845,0.0,5,5,1,optimal,,845,0.588235,450.0,TIE,845.0,627.5,845,0.0000,1,GAP<0.3%,2,0,0.0,TIE,0.0,846,0.1182,27.0,refined,845,0.0000,
ED_n055_016_a50_047,ED,55,0.5,016,1447,0.12,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent),1447,0.062159,1071.0,TIE,1447.0,43.3,1447,0.0000,True,UB,1,0,0.0,TIE,0.0,1447,0.0000,,baseline,1447,0.0000,
ED_n055_016_a75_048,ED,55,0.75,016,1488,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent),1486,0.221581,1423.0,GAP,1488.0,309.3,1488,0.0000,True,GAP<0.3%,1,0,0.0,TIE,2.0,1488,0.0000,,baseline,1488,0.0000,
ED_n055_017_a25_049,ED,55,0.25,017,364,0.0,5,5,1,optimal,,364,0.0,219.0,TIE,364.0,0.0,364,0.0000,True,UB,1,0,0.0,TIE,0.0,364,0.0000,,baseline,364,0.0,
ED_n055_017_a50_050,ED,55,0.5,017,1135,0.12,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent),1135,0.508415,787.0,TIE,1135.0,613.1,1136,0.0880,0,GAP<0.3%,2,0,0.0,TIE,0.0,1136,0.0880,11.3,refined,1136,0.0880,
ED_n055_017_a75_051,ED,55,0.75,017,1489,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent),1489,0.547689,1190.0,TIE,1489.0,1219.6,1489,0.0000,1,GAP<0.3%,4,0,0.0,TIE,0.0,1490,0.0671,11.1,refined,1489,0.0000,
ED_n055_018_a25_052,ED,55,0.25,018,742,0.0,5,5,1,optimal,,742,1.395349,295.0,TIE,742.0,344.4,742,0.0000,1,GAP<0.3%,1,0,0.0,TIE,0.0,744,0.2688,44.1,refined,742,0.0000,
ED_n055_018_a50_053,ED,55,0.5,018,1348,0.12,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent),1347,1.51349,826.0,GAP,1348.0,327.0,1348,0.0000,1,GAP<0.3%,1,0,0.0,TIE,1.0,1351,0.2221,22.4,refined,1348,0.0000,
ED_n055_018_a75_054,ED,55,0.75,018,1601,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent),1601,0.081133,1224.0,TIE,1601.0,341.7,1602,0.0624,0,GAP<0.3%,1,0,0.0,TIE,0.0,1602,0.0624,33.0,refined,1602,0.0624,
ED_n055_019_a25_055,ED,55,0.25,019,1036,0.0,5,5,1,optimal,,1036,0.240732,422.0,TIE,1036.0,302.2,1036,0.0000,1,GAP<0.3%,1,0,0.0,TIE,0.0,1038,0.1927,2.0,refined,1036,0.0000,
ED_n055_019_a50_056,ED,55,0.5,019,1897,0.12,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent),1897,0.877835,1104.0,TIE,1897.0,1218.4,1907,0.5244,0,TIERS_EXHAUSTED,4,0,0.0,TIE,0.0,1907,0.5244,14.9,refined,1907,0.5244,
ED_n055_019_a75_057,ED,55,0.75,019,2169,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent),2169,0.069109,1300.0,TIE,2169.0,330.4,2170,0.0461,0,GAP<0.3%,1,0,0.0,TIE,0.0,2170,0.0461,22.3,refined,2170,0.0461,
ED_n055_020_a25_058,ED,55,0.25,020,963,0.0,5,5,1,optimal,,963,0.752345,405.0,TIE,963.0,329.0,964,0.1037,0,GAP<0.3%,1,0,0.0,TIE,0.0,964,0.1037,28.5,refined,964,0.1037,
ED_n055_020_a50_059,ED,55,0.5,020,1790,0.12,2,5,2,incumbent,WARNING: bpc_n_solved=2 < group_count=5; 3 instance(s) may be Class 3 (no_incumbent),1790,0.055835,1267.0,TIE,1790.0,904.0,1790,0.0000,True,GAP<0.3%,3,0,0.0,TIE,0.0,1790,0.0000,,baseline,1790,0.0000,
ED_n055_020_a75_060,ED,55,0.75,020,1946,0.11,3,5,2,incumbent,WARNING: bpc_n_solved=3 < group_count=5; 2 instance(s) may be Class 3 (no_incumbent),1954,0.102249,1124.0,BEAT,1954.0,308.9,1955,0.0512,0,GAP<0.3%,1,0,8.0,BEAT,0.0,1956,0.1022,0.2,refined,1955,0.0512,
ED_n060_021_a25_061,ED,60,0.25,021,846,0.0,5,5,1,optimal,,846,1.82198,482.0,TIE,846.0,901.0,846,0.0000,True,GAP<0.3%,3,0,0.0,TIE,0.0,846,0.0000,,baseline,846,0.0000,
ED_n060_021_a50_062,ED,60,0.5,021,1637,0.44,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent),1637,0.079351,732.0,TIE,1637.0,351.5,1637,0.0000,1,GAP<0.3%,1,0,0.0,TIE,0.0,1638,0.0611,45.1,refined,1637,0.0000,
ED_n060_021_a75_063,ED,60,0.75,021,1679,1.64,1,5,2,incumbent,WARNING: bpc_n_solved=1 < group_count=5; 4 instance(s) may be Class 3 (no_incumbent),1697,0.515887,750.0,BEAT,1698.0,661.6,1699,0.0589,0,GAP<0.3%,2,0,19.0,BEAT,1.0,1699,0.0589,52.2,refined,1699,0.0589,
ED_n060_022_a25_064,ED,60,0.25,022,864,0.0,5,5,1,optimal,,864,0.0,509.0,TIE,864.0,0.2,864,0.0000,True,UB,1,0,0.0,TIE,0.0,864,0.0000,,baseline,864,0.0,2.9
ED_n060_022_a50_065,ED,60,0.5,022,1728,0.44,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent),1737,1.764506,775.0,BEAT,1737.0,1235.0,1764,1.5306,0,TIERS_EXHAUSTED,4,0,9.0,BEAT,0.0,1766,1.6421,28.2,refined,1764,1.5306,
ED_n060_022_a75_066,ED,60,0.75,022,1944,1.64,1,5,2,incumbent,WARNING: bpc_n_solved=1 < group_count=5; 4 instance(s) may be Class 3 (no_incumbent),1944,0.613497,559.0,TIE,1944.0,1246.6,1954,0.5118,0,TIERS_EXHAUSTED,4,0,0.0,TIE,0.0,1954,0.5118,37.8,refined,1954,0.5118,
ED_n060_023_a25_067,ED,60,0.25,023,1050,0.0,5,5,1,optimal,,1050,0.095147,281.0,TIE,1050.0,300.4,1051,0.0951,0,GAP<0.3%,1,0,0.0,TIE,0.0,1051,0.0951,0.3,refined,1051,0.09514747859181732,0.3
ED_n060_023_a50_068,ED,60,0.5,023,1736,0.44,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent),1736,0.924552,824.0,TIE,1736.0,632.3,1737,0.0576,0,GAP<0.3%,2,0,0.0,TIE,0.0,1739,0.1725,28.5,refined,1737,0.0576,
ED_n060_023_a75_069,ED,60,0.75,023,2002,1.64,1,5,2,incumbent,WARNING: bpc_n_solved=1 < group_count=5; 4 instance(s) may be Class 3 (no_incumbent),2002,0.019976,745.0,TIE,2002.0,66.2,2002,0.0000,True,UB,1,0,0.0,TIE,0.0,2002,0.0000,,baseline,2002,0.0000,
ED_n060_024_a25_070,ED,60,0.25,024,1253,0.0,5,5,1,optimal,,1253,1.104972,507.0,TIE,1253.0,1250.1,1253,0.0000,1,TIERS_EXHAUSTED,4,0,0.0,TIE,0.0,1260,0.5556,48.7,refined,1253,0.0000,
ED_n060_024_a50_071,ED,60,0.5,024,2138,0.44,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent),2138,0.922193,1229.0,TIE,2138.0,647.2,2139,0.0468,0,GAP<0.3%,2,0,0.0,TIE,0.0,2144,0.2799,38.1,refined,2139,0.0468,
ED_n060_024_a75_072,ED,60,0.75,024,2375,1.64,1,5,2,incumbent,WARNING: bpc_n_solved=1 < group_count=5; 4 instance(s) may be Class 3 (no_incumbent),2384,0.146597,1277.0,BEAT,2383.0,366.8,2386,0.1257,0,GAP<0.3%,1,0,8.0,BEAT,-1.0,2387,0.1676,47.7,refined,2386,0.1257,
ED_n060_025_a25_073,ED,60,0.25,025,1346,0.0,5,5,1,optimal,,1346,1.080326,607.0,TIE,1346.0,666.0,1346,0.0000,1,GAP<0.3%,2,0,0.0,TIE,0.0,1348,0.1484,64.6,refined,1346,0.0000,
ED_n060_025_a50_074,ED,60,0.5,025,2014,0.44,4,5,2,incumbent,WARNING: bpc_n_solved=4 < group_count=5; 1 instance(s) may be Class 3 (no_incumbent),2014,1.40983,1900.0,TIE,2014.0,1285.0,2014,0.0000,1,TIERS_EXHAUSTED,4,0,0.0,TIE,0.0,2034,0.9833,70.5,refined,2014,0.0000,
ED_n060_025_a75_075,ED,60,0.75,025,2139,1.64,1,5,2,incumbent,WARNING: bpc_n_solved=1 < group_count=5; 4 instance(s) may be Class 3 (no_incumbent),2266,0.149819,875.0,BEAT,2268.0,378.3,2268,0.0000,1,GAP<0.3%,1,0,129.0,BEAT,2.0,2269,0.0441,67.8,refined,2268,0.0000,
ED_n065_026_a25_076,ED,65,0.25,026,858,NA,NA,5,4,not_reported,outside paper coverage,858,1.684428,556.0,TIE,858.0,950.2,858,0.0000,1,GAP<0.3%,3,0,0.0,TIE,0.0,859,0.1164,48.2,refined,858,0.0000,
ED_n065_026_a50_077,ED,65,0.5,026,1838,NA,NA,5,4,not_reported,outside paper coverage,1838,0.065246,959.0,TIE,1838.0,355.4,1838,0.0000,1,GAP<0.3%,1,0,0.0,TIE,0.0,1839,0.0544,45.6,refined,1838,0.0000,
ED_n065_026_a75_078,ED,65,0.75,026,1699,NA,NA,5,4,not_reported,outside paper coverage,1898,0.576218,891.0,BEAT,1900.0,671.0,1901,0.0526,0,GAP<0.3%,2,0,201.0,BEAT,2.0,1901,0.0526,59.6,refined,1901,0.0526,
ED_n065_027_a25_079,ED,65,0.25,027,874,NA,NA,5,4,not_reported,outside paper coverage,874,0.0,557.0,TIE,874.0,0.3,874,0.0000,True,UB,1,0,0.0,TIE,0.0,874,0.0000,,baseline,874,0.0,4.4
ED_n065_027_a50_080,ED,65,0.5,027,1747,NA,NA,5,4,not_reported,outside paper coverage,1747,1.154238,898.0,TIE,1747.0,1251.4,1764,0.9637,0,TIERS_EXHAUSTED,4,0,0.0,TIE,0.0,1766,1.0759,45.8,refined,1764,0.9637,
ED_n065_027_a75_081,ED,65,0.75,027,1972,NA,NA,5,4,not_reported,outside paper coverage,1972,0.714933,718.0,TIE,1972.0,1872.8,1982,0.5045,0,TIERS_EXHAUSTED,6,0,0.0,TIE,0.0,1982,0.5045,45.9,refined,1982,0.5045,
